Time,Half Interval,Bx,By,Bz,Bt,x,y,z
2006-03-01T11:05:47.900Z,0.1,10.296,48.571,-13.557,51.468,15244,-28586.5,-63701
2006-03-01T11:05:48.100Z,0.1,10.643,47.78,-12.902,50.623,15243.6,-28586.5,-63700.8
2006-03-01T11:05:48.300Z,0.1,11.187,48.005,-12.054,50.744,15243.2,-28586.5,-63700.6
2006-03-01T11:05:48.500Z,0.1,11.29,48.186,-11.752,50.867,15242.8,-28586.4,-63700.3
2006-03-01T11:05:48.700Z,0.1,11.632,48.445,-11.31,51.089,15242.3,-28586.4,-63700.1
2006-03-01T11:05:48.900Z,0.1,12.459,48.218,-10.694,50.937,15241.9,-28586.3,-63699.9
2006-03-01T11:05:49.100Z,0.1,13.089,48.417,-10.04,51.15,15241.5,-28586.3,-63699.7
2006-03-01T11:05:49.300Z,0.1,12.59,48.793,-9.737,51.323,15241,-28586.2,-63699.4
2006-03-01T11:05:49.500Z,0.1,11.813,49.177,-9.53,51.466,15240.6,-28586.2,-63699.2
2006-03-01T11:05:49.700Z,0.1,11.685,49.399,-9.875,51.714,15240.2,-28586.2,-63699
2006-03-01T11:05:49.900Z,0.1,11.558,49.202,-9.727,51.468,15239.8,-28586.1,-63698.8
2006-03-01T11:05:50.100Z,0.1,11.236,49.137,-9.126,51.225,15239.3,-28586.1,-63698.5
2006-03-01T11:05:50.300Z,0.1,12.366,49.389,-9.273,51.751,15238.9,-28586,-63698.3
